1554.32 11.18662    10
1554.9 11.17993    10
1555.49 11.18851    10
1556.07 11.18908    10
1556.65 11.19363    10
1557.24 11.18449    10
1557.82 11.18138    10
1558.4 11.18713    10
1558.99 11.18688    10
1559.57 11.18398    10
1560.16 11.18699    10
1560.74 11.19521    10
1561.32 11.19353    10
1561.91 11.19125    10
1562.49 11.19336    10
1563.07 11.19555    10
1563.66 11.1902    10
1564.24 11.19451    10
1564.82 11.19694    10
1565.41 11.19531    10
1565.99 11.19981    10
1566.58 11.19914    10
1567.16 11.20568    10
1567.74 11.19724    10
1568.33 11.20309    10
1568.91 11.19466    10
1569.49 11.19652    10
1570.08 11.20052    10
1570.66 11.20441    10
1571.25 11.19779    10
1571.83 11.19439    10
1572.41 11.20356    10
1573. 11.20446    10
1573.58 11.19755    10
1574.16 11.19734    10
1574.75 11.19608    10
1575.33 11.21178    10
1575.91 11.20872    10
1576.5 11.20835    10
1577.08 11.21247    10
1577.67 11.20584    10
1578.25 11.20995    10
1578.83 11.20938    10
1579.42 11.21085    10
1580. 11.21423    10
1580.58 11.21229    10
1581.17 11.20488    10
1581.75 11.20787    10
1582.34 11.20691    10
1582.92 11.21053    10
1583.5 11.22531    10
1584.09 11.21503    10
1584.67 11.21348    10
1585.25 11.21306    10
1585.84 11.21502    10
1586.42 11.21738    10
1587. 11.21404    10
1587.59 11.21124    10
1588.17 11.21877    10
1588.76 11.2185    10
1589.34 11.21354    10
1589.92 11.21684    10
1590.51 11.21743    10
1591.09 11.21146    10
1591.67 11.21251    10
1592.26 11.21109    10
1592.84 11.21937    10
1593.42 11.22006    10
1594.01 11.2241    10
1594.59 11.22573    10
1595.18 11.21984    10
1595.76 11.21812    10
1596.34 11.22029    10
1596.93 11.22239    10
1597.51 11.22427    10
1598.09 11.2238    10
1598.68 11.23145    10
1599.26 11.22623    10
1599.84 11.22963    10
1600.43 11.23121    10
1601.01 11.22575    10
1601.6 11.22511    10
1602.18 11.23298    10
1602.76 11.23626    10
1603.35 11.23939    10
1603.93 11.2358    10
1604.51 11.22926    10
1605.1 11.23943    10
1605.68 11.24074    10
1606.27 11.23874    10
1606.85 11.24078    10
1607.43 11.23532    10
1608.02 11.23936    10
1608.6 11.23109    10
1609.18 11.23103    10
1609.77 11.23595    10
1610.35 11.2375    10
1610.93 11.2368    10
1611.52 11.24763    10
1612.1 11.24596    10
1612.69 11.23597    10
1613.27 11.23357    10
1613.85 11.23635    10
1614.44 11.23515    10
1615.02 11.23203    10
1615.6 11.23856    10
1616.19 11.22682    10
1616.77 11.22572    10
1617.35 11.23027    10
1617.94 11.24137    10
1618.52 11.24635    10
1619.11 11.24629    10
1619.69 11.2447    10
1620.27 11.25027    10
1620.86 11.25547    10
1621.44 11.25378    10
1622.02 11.25009    10
1622.61 11.25229    10
1623.19 11.25293    10
1623.77 11.2534    10
1624.36 11.24945    10
1624.94 11.25418    10
1625.53 11.25039    10
1626.11 11.24263    10
1626.69 11.24285    10
1627.28 11.2438    10
1627.86 11.2512    10
1628.44 11.24375    10
1629.03 11.24421    10
1629.61 11.24761    10
1630.19 11.24659    10
1630.78 11.2453    10
1631.36 11.24837    10
1631.94 11.25307    10
1632.53 11.26244    10
1633.11 11.25912    10
1633.7 11.258    10
1634.28 11.25257    10
1634.86 11.25739    10
1635.45 11.26001    10
1636.03 11.26342    10
1636.61 11.26171    10
1637.2 11.26092    10
1637.78 11.25445    10
1638.36 11.25751    10
1638.95 11.25656    10
1639.53 11.26083    10
1640.12 11.25543    10
1640.7 11.26237    10
1641.28 11.25774    10
1641.87 11.25628    10
1642.45 11.26006    10
1643.03 11.26161    10
1643.62 11.25397    10
1644.2 11.25946    10
1644.78 11.25355    10
1645.37 11.26603    10
1645.95 11.27039    10
1646.54 11.26857    10
1647.12 11.26719    10
1647.7 11.26974    10
1648.29 11.27272    10
